Date;Open;High;Low;Close;Adj Close;Volume;Datetime;DiffClose;DiffClose(%);SMA_20;EMA_50;BBL_20_2.0;BBM_20_2.0;BBU_20_2.0;BBB_20_2.0;BBP_20_2.0;STOCHk_14_3_3;STOCHd_14_3_3;RSI_14;MACD_12_26_9;MACDh_12_26_9;MACDs_12_26_9;ADX_14;DMP_14;DMN_14
1999-09-27;9630,799805;9708,5;9630,799805;9707,799805;9707,790039;0,0;1999-09-27;90,09961000000112;0,9281156576137399;9799,289941300001;9791,77906526643;9536,422751827946;9799,289941300001;10062,157130772057;5,365025242577583;0,3259765007497697;26,477427812914513;23,570510182956614;47,7979521641049;-30,107210378411764;-23,557858785226813;-6,549351593184952;17,470654676430048;20,044832956050232;27,18295205929598
1999-09-28;9692,0;9692,0;9610,400391;9639,900391;9639,890625;0,0;1999-09-28;-67,89941400000134;-0,7043580456847207;9790,979980400001;9785,82303882461;9519,14424151633;9790,979980400001;10062,815719283673;5,55277897468577;0,22211234986902467;21,94247353030973;23,974286936909806;45,04177587507124;-34,69830421202096;-22,519162095068804;-12,179142116952153;17,431556596621977;19,106643207263446;26,890944482384306
1999-09-29;9639,900391;9704,900391;9501,700195;9552,5;9552,490234;0,0;1999-09-29;-87,40039099999922;-0,9149478251766472;9773,424999949999;9776,673115733449;9487,9431902998;9773,424999949999;10058,906809600197;5,842001338357005;0,11306641529858112;19,48914811207766;22,63634981843396;41,70790972493049;-44,872003743061214;-26,154289300887246;-18,717714442173968;18,041881131341288;17,288613902443693;29,422283312528386
1999-09-30;9552,5;9574,900391;9420,299805;9525,400391;9525,390625;0,0;1999-09-30;-27,099609000000783;-0,28449837159187175;9764,9950195;9766,819283390962;9461,256347999066;9764,9950195;10068,733691000934;6,2209693070890415;0,10559084011917803;14,654794004451418;18,695471882279595;40,701946360759166;-54,49328125891225;-28,620453453390624;-25,872827805521624;19,035729807841644;16,0382266732903;31,102360940506117
1999-10-01;9525,400391;9541,700195;9427,5;9482,799805;9482,790039;0,0;1999-10-01;-42,60058599999866;-0,44924059218814916;9741,9800293;9755,681264630532;9426,19370862306;9741,9800293;10057,766349976942;6,483000780686924;0,08962721414847331;12,042577246438755;15,395506454322602;39,10520159721964;-64,80865048917622;-31,148658146923673;-33,65999234225254;19,9585892931634;15,165683860589795;29,410269785450257
1999-10-04;9482,799805;9608,599609;9441,900391;9601,0;9600,990234;0,0;1999-10-04;118,20019499999944;1,2311237891886204;9723,26000975;9749,615332684236;9420,940138620215;9723,26000975;10025,579880879784;6,21848784927346;0,2977969339343986;23,628393403923752;16,775254884937965;45,49443129424264;-62,72285697454936;-23,250291705837448;-39,47256526871191;20,141691439578775;17,132637048599218;27,093185316187952
1999-10-05;9601,0;9666,0;9570,200195;9656,299805;9656,290039;0,0;1999-10-05;55,29980500000056;0,5726811109506614;9712,51499025;9745,955900226032;9416,78714775731;9712,51499025;10008,24283274269;6,089624423531064;0,4049545271487436;37,804136893121914;24,4917025144948;48,23113055883562;-55,96251741779815;-13,191961719268988;-42,770555698529165;19,769417208348766;19,121789305907154;25,83355590259694
1999-10-06;9644,700195;9644,700195;9568,099609;9624,700195;9624,69043;0,0;1999-10-06;-31,59961000000112;-0,32831786299605487;9699,17001955;9741,200774530893;9413,03957487163;9699,17001955;9985,30046422837;5,900101639658563;0,369867352574611;50,955458720242056;37,46266300576257;46,78555501557736;-52,54897221045394;-7,82273320953982;-44,72623900091412;19,438537062909404;18,279174820780455;24,800130225096144
1999-10-07;9624,700195;9733,599609;9592,799805;9721,0;9720,990234;0,0;1999-10-07;96,29980500000056;0,9906368171998823;9683,82001955;9740,408587294389;9440,103750555529;9683,82001955;9927,53628854447;5,033473742850418;0,5762771820761052;61,61967772925677;50,12642444754024;51,55123053751053;-41,59365779204563;2,506064967094794;-44,09972275914043;18,30941456296337;21,438251293274092;23,053673930861297
1999-10-08;9721,0;9771,099609;9676,599609;9770,900391;9770,890625;0,0;1999-10-08;49,90039099999922;0,5107041214539716;9671,03505865;9741,604344302452;9479,303924763506;9671,03505865;9862,766192536496;3,9650592252792194;0,760430662265626;75,31158426077127;62,62890690342336;53,85724323524119;-28,5557744751477;12,435158627194184;-40,990933102341884;17,063706496242265;22,321908285366177;21,937075698704284
1999-10-11;9770,900391;9835,5;9760,400391;9808,200195;9808,19043;0,0;1999-10-11;37,29980400000022;0,3802920337924467;9665,4950684;9744,215946290591;9497,853801905849;9665,4950684;9833,13633489415;3,4688604216918137;0,9256264867963729;89,45810917732051;75,46312372244951;55,55995341829615;-15,040003757065278;20,760743476221286;-35,800747233286565;16,433389323443368;24,846622529457456;21,063929952982036
1999-10-13;9675,599609;9675,599609;9581,400391;9592,5;9592,490234;0,0;1999-10-13;-215,70019499999944;-2,248633776387797;9656,160058649999;9738,26630133802;9494,188118355532;9656,160058649999;9818,131998944466;3,3547898814989483;0,30348429939696847;78,2807106051449;81,01680134774556;45,17773189805601;-21,48618181261736;11,451652336535368;-32,93783414915273;16,078372515071642;21,998894280102817;27,695431360666202
1999-10-14;9592,5;9625,5;9515,799805;9548,900391;9548,890625;0,0;1999-10-14;-43,59960900000078;-0,4565929815447039;9647,17509775;9730,840187207119;9482,36180665018;9647,17509775;9811,988388849819;3,416819730747055;0,2018604928819719;55,29069103640459;74,34317027295667;43,4118820490305;-29,769780929502303;2,534442575720341;-32,304223505222645;16,17259083937504;20,759532340459202;29,50411466966093
1999-10-15;9515,700195;9515,700195;9331,0;9376,700195;9376,69043;0,0;1999-10-15;-172,20019599999978;-1,8364690394156278;9633,72509775;9716,952344375466;9431,065998622778;9633,72509775;9836,384196877223;4,207284245105858;-0,13413116868897643;27,168559984351948;53,5799872086338;37,22343686560985;-49,65729124695281;-13,882454193384135;-35,774837053568675;17,257089010842186;18,52681676534907;35,45226203426825
1999-10-18;9332,200195;9332,200195;9224,599609;9290,799805;9290,790039;0,0;1999-10-18;-85,90038999999888;-0,9245747600090375;9611,855078249999;9700,240480086231;9365,092111156482;9611,855078249999;9858,618045343515;5,134554466013527;-0,15053374303188444;16,9560533185593;33,13843477977194;34,57561352194188;-71,52523168088555;-28,600315701853503;-42,92491597903205;18,729134297327473;17,140988954903058;38,03303024506873
1999-10-19;9294,599609;9425,099609;9294,599609;9413,400391;9413,390625;0,0;1999-10-19;122,60058599999866;1,3024048792954255;9596,38510755;9688,991849141674;9340,74906147172;9596,38510755;9852,02115362828;5,327757133822339;0,14209914963641598;16,933446116157928;20,352686473023052;41,02371740522972;-78,06302736353246;-28,110489107600323;-49,95253825593213;19,289780345016368;20,596150724305506;35,50747196976934
1999-10-20;9413,400391;9521,0;9352,400391;9405,599609;9405,589844;0,0;1999-10-20;-7,800781999998435;-0,0829376363473313;9585,57509775;9677,878427959648;9317,185450540695;9585,57509775;9853,964744959303;5,5998653074514495;0,16471231170544276;23,79007469539056;19,22652471003592;40,74852619933669;-82,91790941274303;-26,372296925448715;-56,545612487294314;19,056098721075916;23,585281408471513;32,582345317203846
1999-10-21;9405,599609;9414,700195;9210,799805;9270,200195;9270,19043;0,0;1999-10-21;-135,39941400000134;-1,4605878098838765;9566,3351075;9661,891046274955;9267,202032972476;9566,3351075;9865,468182027522;6,253869871085795;0,005011418466945785;23,347450576651003;21,356990462733155;36,208360281034665;-96,57775134403164;-32,02571108538986;-64,55204025864178;19,541679833438035;21,29994765063836;36,15430465323004
1999-10-22;9316,099609;9395,799805;9316,099609;9389,400391;9389,390625;0,0;1999-10-22;119,20019599999978;1,2695187236264467;9549,7851075;9651,205138224957;9249,953583572158;9549,7851075;9849,616631427842;6,279335514939842;0,23254193822094696;22,575609882206706;23,23771171808275;42,30312542096148;-96,67045800422602;-25,69473419646738;-70,97572380775864;19,992576580631432;20,013515537089983;33,97072846272553
1999-10-25;9389,400391;9483,200195;9283,099609;9304,799805;9304,790039;0,0;1999-10-25;-84,60058599999866;-0,9092144675110359;9534,140088;9637,62061535339;9217,910829286562;9534,140088;9850,369346713438;6,633618885282693;0,13738288491542752;17,715216496770804;21,2127589852095;39,424158180428385;-102,39019848153839;-25,131579739023792;-77,2586187425146;19,71588078682539;22,23546340804336;30,781119115408774
1999-10-26;9304,799805;9445,099609;9275,700195;9443,299805;9443,290039;0,0;1999-10-26;138,5;1,4666483417869205;9520,915087999998;9630,000191417963;9212,82387827818;9520,915087999998;9829,006297721817;6,471882311189432;0,3740384656380206;26,951626291712586;22,41415089023003;45,91368120126625;-94,65620371611112;-13,918067978877218;-80,7381357372339;19,500909297093564;20,48216171282751;28,69840483110134
1999-10-27;9443,299805;9450,599609;9319,799805;9419,200195;9419,19043;0,0;1999-10-27;-24,09961000000112;-0,2558562245316108;9509,8800782;9621,73352489177;9203,82323516539;9509,8800782;9815,93692123461;6,4366078334930945;0,3518577753385734;28,54171191670588;24,402851568396418;45,010097890019885;-89,44057894301477;-6,9619545646246905;-82,47862437839008;19,25482097965957;19,48057020191337;26,932501089500647
1999-10-28;9419,200195;9617,900391;9386,099609;9610,299805;9610,290039;0,0;1999-10-28;191,09961000000112;1,988487496514695;9512,77006845;9621,285143719544;9204,077801373222;9512,77006845;9821,462335526778;6,490060515613326;0,6579724323410786;44,8428647174239;33,44540097528078;52,92196343455837;-69,09058404736425;10,710432264820682;-79,80101631218493;18,012726144582363;25,018387971822225;24,10204950732818
1999-10-29;9665,200195;9786,299805;9665,200195;9741,5;9741,490234;0,0;1999-10-29;131,20019499999944;1,3468171739465118;9523,5750489;9625,999451808973;9199,144013623272;9523,5750489;9848,006084176728;6,813219481358539;0,8358571274078599;60,754507741642875;44,713028125257544;57,448539151993636;-41,8933863479524;30,32610397138602;-72,21949031933842;17,86444306746655;30,61018007152995;22,194778877304316
1999-11-02;9741,5;9850,200195;9697,700195;9847,900391;9847,890625;0,0;1999-11-02;106,40039099999922;1,080437319382704;9541,830078199999;9634,701449424309;9188,804054124741;9541,830078199999;9894,856102275256;7,3995453950035905;0,933495396836173;82,84792568168753;62,81509938025143;60,74494351882071;-11,619842585187143;48,479718187321026;-60,09956077250817;18,059110662072964;31,3866416166483;20,66858092732917
1999-11-03;9847,900391;9941,299805;9772,0;9936,900391;9936,890625;0,0;1999-11-03;89,0;0,895651526109778;9558,625097749999;9646,552388309628;9166,177677794592;9558,625097749999;9951,072517705405;8,21137801602417;0,9819439165799385;94,66361790629128;79,42201710987389;63,3056327524946;19,330880791168966;63,54435325094171;-44,213472459772746;18,6841494363408;33,090026981081344;19,098471397877994
1999-11-04;9936,900391;10131,5;9887,099609;10113,400391;10113,390625;0,0;1999-11-04;176,5;1,7452092587678902;9581,48012705;9664,860153121015;9121,509885093757;9581,48012705;10041,450369006241;9,601235630759692;1,0782116052635888;99,02407301951025;92,178538869163;67,79263104077936;57,439500179583774;81,32237811148522;-23,882877931901444;20,04736192751489;37,8149907221988;17,081185632014225
1999-11-05;10113,400391;10242,799805;10076,700195;10231,299805;10231,289063;0,0;1999-11-05;117,89941400000134;1,1523405261019164;9611,810107549998;9687,073472802544;9071,465291222274;9611,810107549998;10152,154923877722;11,243351882353315;1,0732355328770988;98,77251977678365;97,48673690086173;70,3966766675496;96,04718087216133;95,94404704325022;0,10313382891111544;21,696485663639383;39,90986282479022;15,855444821916956
1999-11-08;10231,299805;10347,700195;10132,700195;10336,799805;10336,789063;0,0;1999-11-08;105,5;1,0206253578498128;9642,6000978;9712,552936810287;9017,365779889558;9642,6000978;10267,83441571044;12,968168576296986;1,055151634606403;98,65367494612953;98,81675591414114;72,53648538429081;133,61676339914266;106,81090365618523;26,805859742957427;23,554694996097655;40,71745639739659;14,413632874299148
1999-11-09;10336,799805;10435,799805;10238,5;10260,099609;10260,088867;0,0;1999-11-09;-76,70019599999978;-0,7475580055062969;9667,060058699999;9734,025355327532;8987,72676070599;9667,060058699999;10346,393356694009;14,054599720473126;0,9364864434373944;94,52800144192268;97,31806538827863;68,65129830262492;155,41038919208586;102,88362355930275;52,52676563278312;25,53358241626021;41,041942781810306;13,225123013822035
1999-11-10;10260,099609;10387,5;10240,900391;10354,299805;10354,289063;0,0;1999-11-10;94,20019599999978;0,9097688667901168;9694,365039200002;9758,349843549982;8953,428423768608;9694,365039200002;10435,301654631396;15,285923573856621;0,945338205762558;92,68176139551652;95,2878125945229;70,7252054088583;178,22865421855568;100,56151086861804;77,66714334993763;27,371120734982576;38,50156362992596;12,40652563493993
1999-11-11;10386,400391;10500,0;10386,400391;10497,099609;10497,088867;0,0;1999-11-11;142,79980400000022;1,3603739063080487;9739,595019650002;9787,320422587238;8922,523832892664;9739,595019650002;10556,666206407339;16,778340066683782;0,9635487100923625;92,92238787003767;93,37738356915895;73,5787436291166;205,4665538692825;102,23952841547589;103,22702545380662;29,395291749809875;40,90685111861675;11,63566837186618
1999-11-12;10497,099609;10549,900391;10384,200195;10469,900391;10469,889648;0,0;1999-11-12;-27,199218000001565;-0,2597848784061232;9785,645019649999;9814,088264485777;8914,714934606214;9785,645019649999;10656,575104693784;17,8001569297664;0,8928302530251898;95,6105294985639;93,73822625470603;72,13643564789886;222,2955512609442;95,25482064571005;127,04073061523414;31,407094889327134;40,1436815678868;10,812836685572455
1999-11-15;10472,299805;10574,099609;10472,299805;10555,900391;10555,889648;0,0;1999-11-15;86,0;0,8147102266456012;9844,605029449998;9843,178936113787;8933,657404441296;9844,605029449998;10755,552654458701;18,50653474230029;0,8904150699900039;97,36099470510051;95,29797069123403;73,87987786790845;239,80777940243388;90,21363902975978;149,5941403726741;33,33994897772217;39,3704270862498;10,318674285728235
1999-11-16;10555,900391;10627,900391;10468,0;10619,700195;10619,689453;0,0;1999-11-16;63,79980400000022;0,6007684099221431;9911,050048950001;9873,630750187756;8977,786811246013;9911,050048950001;10844,313286653989;18,832782260096852;0,879662520401756;97,23100268181872;96,73417562849438;75,12343809140111;255,8847769332042;85,03250924842405;170,85226768478014;35,27908018317326;38,96847189710971;9,594067226648006
1999-11-17;10619,700195;10695,900391;10526,400391;10639,700195;10639,689453;0,0;1999-11-17;20,0;0,18797522142023101;9972,365039150001;9903,6726892;9017,06543723812;9972,365039150001;10927,664641061883;19,158937687529882;0,8492805579079232;97,8935708303261;97,49518940574846;75,51694517856517;267,16009093100547;77,04625859698024;190,11383233402523;37,25499956820868;39,05378404475837;8,882040545020674
1999-11-18;10639,700195;10754,900391;10594,400391;10725,900391;10725,889648;0,0;1999-11-18;86,20019599999978;0,8036639616039092;10038,38007825;9935,916912800001;9066,534471891458;10038,38007825;11010,225684608542;19,3625983232937;0,853718897452294;97,47369855087584;97,53275735434022;77,19158081055011;279,8258358702424;71,76960282897372;208,05623304126865;39,23497770634278;38,892411666697974;8,25713695932348
1999-11-19;10725,900391;10807,299805;10665,200195;10793,0;10792,989258;0,0;1999-11-19;67,09960900000078;0,6216956267951522;10114,520068499998;9969,528014258825;9156,83281851089;10114,520068499998;11072,207318489107;18,93687972347136;0,854228340989043;97,25307938742473;97,54011625620889;78,42847349553085;291,9129172571629;67,08534737271538;224,82756988444754;41,19824007283594;38,765596254593525;7,738056484186353
1999-11-22;10793,0;10867,099609;10591,599609;10613,599609;10613,588867;0,0;1999-11-22;-179,40039099999922;-1,690287909936543;10175,730029399998;9994,78572385652;9255,493864196866;10175,730029399998;11095,96619460313;18,086882465324074;0,7379115254089954;90,96713426739302;95,23130406856454;67,83625822012502;283,74506758301504;47,133998158853984;236,61106942416106;42,18627966278958;34,267753758908704;9,939919828162854
1999-11-23;10613,599609;10708,200195;10608,200195;10685,099609;10685,088867;0,0;1999-11-23;71,5;0,6691561390759141;10244,7450196;10021,856856607244;9391,533494344854;10244,7450196;11097,956544855148;16,656569267908623;0,7580571032888446;85,66375222466046;91,2946552931594;69,59853795229608;279,8158968402131;34,563861932841604;245,2520349073715;43,103744996317964;32,78098687469191;9,508658890073487
1999-11-24;10685,099609;10736,599609;10643,599609;10720,200195;10720,189453;0,0;1999-11-24;35,10058599999866;0,32742472492603164;10308,5900391;10049,24286987755;9515,864488149195;10308,5900391;11101,315590050805;15,37990254620727;0,7596170612933502;79,89817543380077;85,50968730861808;70,45438148704864;276,3487483113495;24,877370723182366;251,47137758816712;44,05339784753085;32,687538608329035;9,112680909156365
1999-11-25;10761,099609;10946,900391;10761,099609;10945,200195;10945,189453;0,0;1999-11-25;225,0;2,05569561078275;10384,8900391;10084,378451254901;9658,268625782448;10384,8900391;11111,511452417553;13,99382007092537;0,8855585216941085;87,54476251422726;84,36889672422949;75,26188252182912;288,43176586495974;29,56831062143408;258,86345524352566;45,54328215737604;38,6081565683313;8,21464407473147
1999-11-26;10945,200195;11022,799805;10915,0;10971,299805;10971,289063;0,0;1999-11-26;26,09961000000112;0,2378898623124548;10452,9400391;10119,159680813533;9776,011132310268;10452,9400391;11129,868945889732;12,951933221804177;0,8828760750949982;91,54644985671098;86,32979593491301;75,75470438597992;296,693565989699;30,264088596938677;266,4294773927603;47,103524424753616;40,13585728720825;7,820000072174388
1999-11-29;10971,299805;11006,5;10859,299805;10892,5;10892,489258;0,0;1999-11-29;-78,79980500000056;-0,723431764975906;10510,490039100001;10149,486752154178;9892,106710697717;10510,490039100001;11128,873367502285;11,766974253376207;0,8088779591511608;92,18676428952534;90,42599222015453;71,1462913708461;293,49933872572365;21,655889066370662;271,843449659353;47,92102527524109;37,48749001298969;9,800855726879856
1999-11-30;10892,5;10985,099609;10750,200195;10958,099609;10958,088867;0,0;1999-11-30;65,59960900000078;0,5986403787215362;10566,0;10181,197060265778;9998,25148624699;10566,0;11133,74851375301;10,74670667713438;0,8453109955392838;88,87917872691399;90,87079762438344;72,63854214071084;292,8850344508064;16,833267833162722;276,0517666176437;47,54521571945327;33,66945436694585;13,533023101347267
1999-12-01;10958,099609;11084,400391;10901,0;11084,299805;11084,288086;0,0;1999-12-01;126,20019599999978;1,138549102966994;10623,369970700001;10216,612854176925;10090,69108555429;10623,369970700001;11156,048855845713;10,028435169157753;0,9326526235162431;91,0631791348492;90,70970738376285;75,28653754901998;299,13327283996296;18,465204977855365;280,6680678621076;47,56258850345764;35,2845272495825;12,465524805950132
1999-12-02;11084,299805;11169,400391;10987,200195;11166,599609;11166,587891;0,0;1999-12-02;82,29980400000022;0,7370175960609229;10676,0299316;10253,867236719007;10147,200656414012;10676,0299316;11204,859206785988;9,906852614204562;0,9638261348404629;96,48491573197084;92,14242453124467;76,85935021785794;307,1849166509546;21,21347903107761;285,971437619877;47,86279461127108;36,169199017239364;11,495395650949717
1999-12-03;11166,599609;11357,700195;11089,599609;11310,0;11309,988281;0,0;1999-12-03;143,40039099999922;1,2679079664014077;10729,964941350001;10295,284207828066;10174,221211190961;10729,964941350001;11285,70867150904;10,358724062878782;1,021854793111213;98,07498110361848;95,20769199014616;79,32801337694202;321,43184921340435;28,36832927482186;293,0635199385825;48,67137121432981;39,9091211439627;10,233362004554582
1999-12-07;11342,400391;11570,0;11342,400391;11549,599609;11549,587891;0,0;1999-12-07;239,59960900000078;2,074527404511004;10790,60493155;10344,47304708971;10160,060172821672;10790,60493155;11421,14969027833;11,686921404836479;1,1018563051580406;97,4281661629645;97,32935433285127;82,65712163035846;348,04429397072454;43,98461922571363;304,0596747450109;49,880910529370134;44,203161929202;9,18071277148468
1999-12-09;11549,599609;11747,799805;11469,700195;11560,099609;11560,087891;0,0;1999-12-09;10,5;0,09082966717540504;10855,60493155;10392,144676968546;10190,15476434456;10855,60493155;11521,055098755442;12,260029199688752;1,029336915195714;92,14986054023818;95,88433593560706;82,78793931200815;365,7657900743725;49,36489226348925;316,40089781088324;51,30936073952224;46,29336177593495;8,208140591453304
1999-12-10;11560,099609;11561,400391;11348,299805;11434,5;11434,488281;0,0;1999-12-10;-125,59960900000078;-1,0984267698631403;10909,6149413;10433,021356303114;10240,348077862822;10909,6149413;11578,881804737179;12,269303124596403;0,8921343543025037;84,90453119606121;91,4941859664213;75,45594061639513;365,4625399780907;39,24931373376597;326,21322624432474;51,61981462790941;42,571711970611126;12,12812596623234
1999-12-13;11434,5;11587,900391;11380,799805;11465,799805;11465,788086;0,0;1999-12-13;31,29980500000056;0,2729840528556181;10958,0499511;10473,522471938286;10275,137896408472;10958,0499511;11640,962005791527;12,464116475814656;0,8717534713377935;77,42605465417743;84,82681546349228;76,0257612357812;363,55698614222456;29,875007918319852;333,6819782239047;51,96923266803781;40,26082108918413;11,186871996065785
1999-12-14;11465,799805;11547,5;11339,400391;11480,099609;11480,087891;0,0;1999-12-14;14,299804000000222;0,12456167182373287;11008,559912;10512,996085156392;10328,109311074373;11008,559912;11689,010512925628;12,362209160235299;0,8464907638839303;75,00722332246148;79,11260305756672;76,29651660467508;359,0616564059492;20,3037425456356;338,7579138603136;51,942063798385234;37,14158547683697;11,861465797440678
1999-12-15;11458,0;11458,0;11296,200195;11372,5;11372,488281;0,0;1999-12-15;-107,59960900000078;-0,9461385711145376;11049,38989245;10546,702121032613;10384,668130939106;11049,38989245;11714,111653960896;12,031827421803557;0,7430416200122428;72,71021743305973;75,04783180323288;69,89957916234518;342,86435909797547;3,2851561901294986;339,57920290784597;51,54718166652274;34,59109543157877;12,660073188931355
1999-12-16;11372,5;11435,200195;11333,599609;11427,099609;11427,087891;0,0;1999-12-16;54,59960900000078;0,4778081128915517;11089,75986315;10581,227512717607;10436,351598077403;11089,75986315;11743,168128222598;11,783993037465102;0,7581385665610764;70,12456889488146;72,6140032168009;71,21828400100395;330,622407120527;-7,165436629855208;337,7878437503822;51,18050540122186;33,23329137984976;12,163127415556861
1999-12-17;11427,099609;11685,0;11314,099609;11613,099609;11613,087891;0,0;1999-12-17;186,0;1,6016395817000693;11138,429833850001;10621,693085120838;10481,365564838496;11138,429833850001;11795,494102861507;11,798148909905933;0,8612049821732796;73,45399990461799;72,09626207751973;75,20367113732738;332,1009643220059;-4,549503542701075;336,65046786470697;51,553078239732656;37,794232049425105;10,537061776320748
1999-12-20;11613,099609;11714,200195;11541,900391;11673,099609;11673,087891;0,0;1999-12-20;60,0;0,5140022959603616;11185,78979475;10662,924713508257;10518,032476951103;11185,78979475;11853,547112548898;11,939386132793354;0,864885416648297;82,28746340428104;75,28867740126016;76,34171769747944;334,26107649613186;-1,9115130948600836;336,17258959099195;51,970406675502936;36,48736726471952;9,876507668898325
1999-12-21;11665,900391;11665,900391;11521,299805;11572,799805;11572,788086;0,0;1999-12-21;-100,29980400000022;-0,866685725926633;11224,779785;10698,606089645189;10562,271261922764;11224,779785;11887,288308077237;11,80439234919452;0,7626532398281517;87,15582256492667;80,9657619579419;70,51544991569787;324,1431050713454;-9,62358761571727;333,7666926870627;52,165546985494494;34,438988035041675;10,083908167521113
1999-12-22;11572,799805;11659,299805;11539,0;11585,5;11585,488281;0,0;1999-12-22;12,70019499999944;0,10962146648827793;11273,37480455;10733,386242992437;10656,295220829585;11273,37480455;11890,454388270415;10,947557309482129;0,7529051387247138;85,2678813269423;84,90372243205;70,8191337555979;313,53510193145667;-16,18527260448485;329,7203745359415;52,346748701915224;32,86438272777228;9,62285584791056
1999-12-23;11613,099609;11719,0;11613,099609;11686,599609;11686,587891;0,0;1999-12-23;101,09960900000078;0,8650900380136466;11323,44980455;10770,76715930646;10744,058229872548;11323,44980455;11902,841379227453;10,233481574575286;0,8133889241072981;85,08177617930544;85,83516002372481;73,18669536712345;309,7158648397326;-16,003607756967142;325,71947259669975;52,69097007957256;33,478588798633055;9,124291187037999
1999-12-27;11686,599609;11822,5;11614,400391;11615,700195;11615,688477;0,0;1999-12-27;-70,89941400000134;-0,6103757225975937;11368,22480455;10803,901788157187;10846,712164083447;11368,22480455;11889,737445016553;9,17491779820934;0,7372669147852332;81,52360153651362;83,95775301425378;68,96112534698683;297,5382658323724;-22,544965411461874;320,0832312438343;53,292627882140735;34,779413564973986;8,39420866086594
1999-12-28;11615,700195;11654,599609;11467,700195;11517,599609;11517,587891;0,0;1999-12-28;-98,10058599999866;-0,8517450626026416;11396,84477525;10831,889937994161;10909,636785107368;11396,84477525;11884,052765392631;8,549874982954552;0,6239253421466362;68,60140842799804;78,40226204793903;63,49816579811;276,7809746689727;-34,64180525988928;311,422779928862;52,43182059664522;32,28112373064223;13,429469154728077
1999-12-29;11517,599609;11581,5;11458,5;11581,400391;11581,388672;0,0;1999-12-29;63,800781999998435;0,5508900465057623;11427,34980455;10861,282504778705;10975,416348023049;11427,34980455;11879,283261076951;7,909680971645862;0,6704350322211787;56,01340581329415;68,71280525926859;65,4169495265263;262,4534616415913;-39,17545462981661;301,6289162714079;51,54914903211113;30,717308013716345;13,14124703194456
1999-12-30;11606,099609;11735,400391;11606,099609;11641,400391;11641,388672;0,0;1999-12-30;60,0;0,5154019102923921;11464,794824100001;10891,875363061892;11076,740705195858;11464,794824100001;11852,848943004145;6,769490860637463;0,727552753980203;53,94895950354128;59,52125791494449;67,1650165206264;253,02360429373948;-38,88424958213477;291,90785387587425;51,284060327553846;34,961321985515326;12,335508245871658
2000-01-03;11641,400391;11881,799805;11574,400391;11610,0;11609,988281;0,0;2000-01-03;-31,400390999999217;-0,27045987080102685;11497,38984365;10920,037113530054;11182,421339794158;11497,38984365;11812,358347505842;5,478956669974946;0,6787641541478386;57,788593403927884;55,91698624025444;65,30461312207105;240,24720504634752;-41,3285190636214;281,5757241099689;51,47445676706597;36,43607305950195;10,898990596361196
2000-01-04;11530,0;11530,0;11159,799805;11206,599609;11206,587891;0,0;2000-01-04;-403,4003909999992;-3,5996680980377764;11503,50483385;10931,274858450444;11217,430189556258;11503,50483385;11789,579478143742;4,9736953811145215;-0,018929640868725253;41,886021505678464;51,207858137715874;47,21196860867174;195,31925757848876;-69,00517322518414;264,3244308036729;48,75628263131022;30,782256671664943;23,49785539197497
2000-01-05;11068,099609;11068,099609;10824,900391;10863,099609;10863,088867;0,0;2000-01-05;-343,5;-3,1620809194772797;11488,329833849999;10928,60131925631;11113,84308654833;11488,329833849999;11862,816581151668;6,519428893802405;-0,3347828452609318;21,227435708255697;40,30068353928735;37,64734905749097;130,49172884921427;-107,06616156356694;237,5578904127812;45,824737750459846;26,962231349789526;31,470082350945077
2000-01-07;10882,700195;11137,900391;10882,700195;11102,400391;11102,388672;0,0;2000-01-07;239,30078199999843;2,155396793237471;11477,9498534;10935,416969128612;11073,923432269492;11477,9498534;11881,976274530507;7,040045065379455;0,035241456054811694;12,117428503843579;25,076961905925913;45,8740084302599;97,30336582942255;-112,20361966668693;209,50698549610948;42,79370994277542;26,825156928985372;28,70792179891904
2000-01-10;11120,599609;11364,299805;11120,599609;11173,299805;11173,288086;0,0;2000-01-10;70,89941400000134;0,6345431988522691;11459,1348632;10944,745707790236;11035,62934204456;11459,1348632;11882,640384355442;7,391579315738598;0,16253679831591955;20,94487022458198;18,096578145560418;48,06050851134752;75,84801055375101;-106,92717995388676;182,77519050763777;40,403088911726655;31,75217393417716;26,335490241505877
2000-01-11;11173,299805;11234,599609;10919,900391;11012,400391;11012,389648;0,0;2000-01-11;-160,89941400000134;-1,4610748636736646;11431,749902300002;10947,398832621991;10968,89707054174;11431,749902300002;11894,602734058264;8,097672459841672;0,046994765369589915;25,653636893775417;19,571978540733657;43,74195485092878;45,338613587869986;-109,94926153581423;155,28787512368422;37,671589697073564;28,68465412643118;29,9524468314651
2000-01-12;10947,099609;10947,099609;10821,400391;10851,799805;10851,789063;0,0;2000-01-12;-160,60058599999866;-1,4799442386137776;11402,61489255;10943,64985114662;10875,258979377213;11402,61489255;11929,970805722787;9,249736453299668;-0,0222422597255738;17,85721778516061;21,485241634506007;39,88910894097841;8,107117781692068;-117,74460587359373;125,8517236552858;35,50288020872166;26,980952363110674;31,236444291471344
